"","izornotrueof2004","var3","year","medianincomeratiotoavgmedinc","percentbelowpovertyline","ginicoeff","yearssinceimplementation2015y","municipality","PanelReady","AdoptionWave","IntAdoptionWave","medianmeanratio","percentwbachelors","PctBlack","inequality"
"176",1,"Y",2013,1.47200262546539,2.40000009536743,0.511099994182587,26,36,1,1,2.40000009536743,0.695355713367462,31.5,0.0370114557445049,0.304644286632538
"177",1,"Y",2012,1.44240689277649,2.40000009536743,0.513899981975555,25,36,1,1,2.40000009536743,0.685199975967407,32,0.0301318261772394,0.314800024032593
"178",1,"Y",2011,1.41941177845001,1.70000004768372,0.514999985694885,24,36,1,1,1.70000004768372,0.678767144680023,31.2999992370605,0.0278745647519827,0.321232855319977
"179",1,"Y",2010,1.36517381668091,1.89999997615814,0.515999972820282,23,36,1,1,1.89999997615814,0.654068231582642,30.3999996185303,0.0313415043056011,0.345931768417358
"180",1,"Y",2014,1.42598259449005,3.40000009536743,0.501699984073639,27,36,1,1,3.40000009536743,0.691854655742645,29.2000007629395,0.0309546571224928,0.308145344257355
"181",0,"N",2014,0.833755731582642,2.59999990463257,0.409599989652634,0,37,1,NA,NA,0.805075645446777,25.7000007629395,0.00260406685993075,0.194924354553223
"182",0,"N",2012,0.868502140045166,3,0.412200003862381,0,37,1,NA,NA,0.81339305639267,27,0.00380184780806303,0.18660694360733
"183",0,"N",2011,0.871863722801208,4,0.418500006198883,0,37,1,NA,NA,0.805478990077972,27,0.0124585963785648,0.194521009922028
"184",0,"N",2013,0.868503928184509,3.09999990463257,0.414099991321564,0,37,1,NA,NA,0.805664539337158,27.2999992370605,0.0117848245427012,0.194335460662842
"185",0,"N",2010,0.857775330543518,4.19999980926514,0.430000007152557,0,37,1,NA,NA,0.778092324733734,27.3999996185303,0.0128901200369,0.221907675266266
"186",0,"N",2011,0.924790322780609,2.40000009536743,0.428299993276596,0,38,1,NA,NA,0.799018502235413,25.3999996185303,0.046289823949337,0.200981497764587
"187",0,"N",2012,0.901516675949097,2.90000009536743,0.444700002670288,0,38,1,NA,NA,0.779302179813385,26,0.0484482683241367,0.220697820186615
"188",0,"N",2010,0.921046376228333,2.90000009536743,0.437999993562698,0,38,1,NA,NA,0.780640602111816,26.8999996185303,0.0506959073245525,0.219359397888184
"189",0,"N",2013,0.925611555576324,2.5,0.444400012493134,0,38,1,NA,NA,0.773587822914124,27.6000003814697,0.0560106001794338,0.226412177085876
"190",0,"N",2014,0.921586394309998,2.59999990463257,0.450199991464615,0,38,1,NA,NA,0.766696810722351,27.6000003814697,0.0608498267829418,0.233303189277649
"191",0,"N",2010,0.952437043190002,0.899999976158142,0.39300000667572,0,39,1,NA,NA,0.926107227802277,22.7999992370605,0,0.0738927721977234
"192",0,"N",2011,0.946089625358582,1.60000002384186,0.404199987649918,0,39,1,NA,NA,0.90947288274765,24.2000007629395,0,0.0905271172523499
"193",0,"N",2012,0.933072447776794,1.39999997615814,0.40090000629425,0,39,1,NA,NA,0.905713021755219,22.6000003814697,0.000566973758395761,0.0942869782447815
"194",0,"N",2014,0.919087409973145,3.5,0.417800009250641,0,39,1,NA,NA,0.857953011989594,23.7999992370605,0.000562350614927709,0.142046988010406
"195",0,"N",2013,0.891965508460999,2.40000009536743,0.419999986886978,0,39,1,NA,NA,0.8525071144104,21.8999996185303,0.00111529347486794,0.1474928855896
"196",1,"Y",2013,0.909755647182465,2.09999990463257,0.365000009536743,9,40,1,0,0,0.874322593212128,21.3999996185303,0.00351984472945333,0.125677406787872
"197",1,"Y",2011,0.898565530776978,0.600000023841858,0.365299999713898,7,40,1,0,0,0.86857682466507,21.5,0.00395588576793671,0.13142317533493
"198",1,"Y",2014,0.911439657211304,2.90000009536743,0.365599989891052,10,40,1,0,0,0.886811435222626,22.5,0.00415085395798087,0.113188564777374
"199",1,"Y",2012,0.889232158660889,0.5,0.363400012254715,8,40,1,0,0,0.869900643825531,25.8999996185303,0.00457800226286054,0.130099356174469
"200",1,"Y",2010,0.981971085071564,0,0.324999988079071,6,40,1,0,0,0.934842705726624,24.7000007629395,0.00431335996836424,0.0651572942733765
"201",1,"Y",2011,2.04835224151611,0.699999988079071,0.474599987268448,21,41,1,1,0.699999988079071,0.706603169441223,38.4000015258789,0.00994934886693954,0.293396830558777
"202",1,"Y",2014,1.89847362041473,0,0.490900009870529,24,41,1,1,0,0.658179700374603,40,0.00916606746613979,0.341820299625397
"203",1,"Y",2013,2.05252051353455,0,0.490000009536743,23,41,1,1,0,0.696013569831848,38.7000007629395,0.00570613425225019,0.303986430168152
"204",1,"Y",2012,2.05762934684753,0.800000011920929,0.474700003862381,22,41,1,1,0.800000011920929,0.73333466053009,37.5,0.0132112028077245,0.26666533946991
"205",1,"Y",2010,1.87458825111389,1.60000002384186,0.486000001430511,20,41,1,1,1.60000002384186,0.684291303157806,41.2999992370605,0.0356207452714443,0.315708696842194
"206",1,"Y",2014,0.827098965644836,3.79999995231628,0.376500010490417,11,42,1,0,0,0.844479620456696,16.7000007629395,0.0228591151535511,0.155520379543304
"207",1,"Y",2012,0.804315686225891,4,0.362399995326996,9,42,1,0,0,0.872645258903503,15.8999996185303,0.025470957159996,0.127354741096497
"208",1,"Y",2013,0.854199707508087,3.40000009536743,0.36719998717308,10,42,1,0,0,0.895498991012573,16.8999996185303,0.0190714504569769,0.104501008987427
"209",1,"Y",2011,0.796772480010986,3.20000004768372,0.357899993658066,8,42,1,0,0,0.879721701145172,17.5,0.0289308596402407,0.120278298854828
"210",1,"Y",2010,0.8067826628685,2.5,0.35699999332428,7,42,1,0,0,0.880821228027344,16.2999992370605,0.0288962107151747,0.119178771972656
"211",1,"Y",2013,1.3006249666214,0.400000005960464,0.355399996042252,11,43,1,0,0,0.882860839366913,27.7999992370605,0,0.117139160633087
"212",1,"Y",2012,1.19785797595978,1.60000002384186,0.354999989271164,10,43,1,0,0,0.891329169273376,29.6000003814697,0,0.108670830726624
"213",1,"Y",2011,1.21145486831665,2.90000009536743,0.347499996423721,9,43,1,0,0,0.907719433307648,30.2000007629395,0,0.0922805666923523
"214",1,"Y",2010,1.29382729530334,3.90000009536743,0.342000007629395,8,43,1,0,0,0.941329538822174,28.6000003814697,0,0.0586704611778259
"215",1,"Y",2014,1.25083827972412,0.400000005960464,0.357100009918213,12,43,1,0,0,0.877368628978729,30.2999992370605,0,0.122631371021271
"216",1,"Y",2013,1.29242932796478,2.20000004768372,0.436899989843369,10,44,1,0,0,0.789775252342224,42.0999984741211,0,0.210224747657776
"217",1,"Y",2014,1.29530298709869,2.90000009536743,0.432599991559982,11,44,1,0,0,0.791956186294556,40.7999992370605,0.00160235015209764,0.208043813705444
"218",1,"Y",2011,1.35778796672821,1.29999995231628,0.446900010108948,8,44,1,0,0,0.784087121486664,39.7000007629395,0.00152925529982895,0.215912878513336
"219",1,"Y",2010,1.30488693714142,0.800000011920929,0.446999996900558,7,44,1,0,0,0.755167841911316,40.5,0.00852836202830076,0.244832158088684
"220",1,"Y",2012,1.28545069694519,1.70000004768372,0.465499997138977,9,44,1,0,0,0.716814398765564,40.7999992370605,0.00762756448239088,0.283185601234436
"221",0,"N",2013,0.938812136650085,2.20000004768372,0.37830001115799,0,45,1,NA,NA,0.857961773872375,15.6999998092651,0.00300674675963819,0.142038226127625
"222",0,"N",2010,0.894018113613129,2.5,0.374000012874603,0,45,1,NA,NA,0.873375475406647,16,0.00342965568415821,0.126624524593353
"223",0,"N",2014,0.953642308712006,2.20000004768372,0.375600010156631,0,45,1,NA,NA,0.8753262758255,15.5,0.00369725958444178,0.1246737241745
"224",0,"N",2012,0.879316866397858,3.79999995231628,0.379099994897842,0,45,1,NA,NA,0.864905953407288,16,0.00280696712434292,0.135094046592712
"225",0,"N",2011,0.883877873420715,4,0.372500002384186,0,45,1,NA,NA,0.876909554004669,16.7000007629395,0.00257216347381473,0.123090445995331
"226",0,"N",2013,1.02634227275848,2.09999990463257,0.407599985599518,0,46,1,NA,NA,0.810986757278442,30.6000003814697,0.0264598540961742,0.189013242721558
"227",0,"N",2012,1.04772400856018,1.79999995231628,0.423500001430511,0,46,1,NA,NA,0.804363548755646,30.6000003814697,0.0320888087153435,0.195636451244354
"228",0,"N",2011,0.995233416557312,2.5,0.421099990606308,0,46,1,NA,NA,0.790835857391357,31.2000007629395,0.0373815670609474,0.209164142608643
"229",0,"N",2014,1.02729773521423,2.70000004768372,0.407900005578995,0,46,1,NA,NA,0.799738347530365,31.2000007629395,0.0396720319986343,0.200261652469635
"230",0,"N",2010,0.980103135108948,2.09999990463257,0.418999999761581,0,46,1,NA,NA,0.799075126647949,32.7000007629395,0.0421267189085484,0.200924873352051
"231",0,"N",2013,0.810948252677917,0.800000011920929,0.456499993801117,0,47,1,NA,NA,0.713738858699799,29.3999996185303,0.00319303339347243,0.286261141300201
"232",0,"N",2012,0.899498522281647,0,0.414000004529953,0,47,1,NA,NA,0.818118333816528,28.6000003814697,0.00317002879455686,0.181881666183472
"233",0,"N",2010,0.876899003982544,0,0.437999993562698,0,47,1,NA,NA,0.738857984542847,27.2999992370605,0.00312500004656613,0.261142015457153
"234",0,"N",2014,0.960654556751251,0.899999976158142,0.479499995708466,0,47,1,NA,NA,0.734655737876892,23.6000003814697,0.00253807101398706,0.265344262123108
"235",0,"N",2011,0.881836652755737,0,0.400299996137619,0,47,1,NA,NA,0.794578313827515,22.3999996185303,0,0.205421686172485
"236",0,"N",2013,0.539473831653595,11.3000001907349,0.422800004482269,0,48,1,NA,NA,0.79197883605957,10.6000003814697,0.12374260276556,0.20802116394043
"237",0,"N",2010,0.566500782966614,10.5,0.42399999499321,0,48,1,NA,NA,0.799553096294403,11.3000001907349,0.136858254671097,0.200446903705597
"238",0,"N",2011,0.536022067070007,9.5,0.433800011873245,0,48,1,NA,NA,0.768835425376892,11.6000003814697,0.140890419483185,0.231164574623108
"239",0,"N",2012,0.545145928859711,10,0.427700012922287,0,48,1,NA,NA,0.774548470973969,11.6000003814697,0.14717760682106,0.225451529026031
"240",0,"N",2014,0.549948751926422,12.1999998092651,0.416999995708466,0,48,1,NA,NA,0.810695827007294,11.6999998092651,0.168670192360878,0.189304172992706
"241",0,"N",2014,1.01831424236298,3.5,0.442600011825562,0,49,1,NA,NA,0.806631326675415,24.2999992370605,0.0158233568072319,0.193368673324585
"242",0,"N",2011,1.02469754219055,2.40000009536743,0.404700011014938,0,49,1,NA,NA,0.853870451450348,27.2999992370605,0.0182861238718033,0.146129548549652
"243",0,"N",2010,1.06378495693207,1.5,0.389999985694885,0,49,1,NA,NA,0.862081050872803,26.7999992370605,0.0151802655309439,0.137918949127197
"244",0,"N",2012,0.997171103954315,3,0.433200001716614,0,49,1,NA,NA,0.822959661483765,29.2999992370605,0.0188346076756716,0.177040338516235
"245",0,"N",2013,1.00097930431366,3.20000004768372,0.437099993228912,0,49,1,NA,NA,0.821732640266418,32.7999992370605,0.013252379372716,0.178267359733582
"246",1,"Y",2013,0.742148101329803,8.39999961853027,0.438400000333786,9,50,1,0,0,0.795928657054901,25.6000003814697,0.0631432011723518,0.204071342945099
"247",1,"Y",2011,0.73268586397171,6.69999980926514,0.436199992895126,7,50,1,0,0,0.775217711925507,25.3999996185303,0.077250748872757,0.224782288074493
"248",1,"Y",2012,0.75578099489212,7,0.435099989175797,8,50,1,0,0,0.797375500202179,25.7000007629395,0.0834631472826004,0.202624499797821
"249",1,"Y",2010,0.72965008020401,6.90000009536743,0.441000014543533,6,50,1,0,0,0.76509016752243,26.7000007629395,0.0860322117805481,0.23490983247757
"250",1,"Y",2014,0.741950392723083,8.39999961853027,0.449200004339218,10,50,1,0,0,0.795659065246582,27.2999992370605,0.0804291814565659,0.204340934753418
"251",1,"Y",2012,1.06685268878937,3.09999990463257,0.402200013399124,11,51,1,0,0,0.843094766139984,30.5,0.00915449857711792,0.156905233860016
"252",1,"Y",2014,1.09847569465637,2.59999990463257,0.412999987602234,13,51,1,0,0,0.827705979347229,30.6000003814697,0.00890889950096607,0.172294020652771
"253",1,"Y",2011,1.02132511138916,2.59999990463257,0.405200004577637,10,51,1,0,0,0.826749503612518,31.5,0.0111460955813527,0.173250496387482
"254",1,"Y",2013,1.08395254611969,3.20000004768372,0.418900012969971,12,51,1,0,0,0.822136044502258,31.6000003814697,0.00923153664916754,0.177863955497742
"255",1,"Y",2010,1.01746213436127,3.09999990463257,0.400000005960464,9,51,1,0,0,0.839331030845642,31.2999992370605,0.00895255152136087,0.160668969154358
"256",0,"N",2013,0.933140695095062,3.5,0.364499986171722,0,52,1,NA,NA,0.914967477321625,19.5,0.0196680314838886,0.0850325226783752
"257",0,"N",2014,0.946059226989746,3.29999995231628,0.363000005483627,0,52,1,NA,NA,0.905986964702606,19.7999992370605,0.0169913917779922,0.0940130352973938
"258",0,"N",2011,0.911966323852539,3,0.350800007581711,0,52,1,NA,NA,0.922493398189545,19.3999996185303,0.0122927706688643,0.0775066018104553
"259",0,"N",2010,0.937482059001923,1.79999995231628,0.331000000238419,0,52,1,NA,NA,0.945058703422546,18.6000003814697,0.00358623778447509,0.0549412965774536
"260",0,"N",2012,0.965604364871979,2.5,0.343899995088577,0,52,1,NA,NA,0.954920172691345,17.1000003814697,0.00390755850821733,0.0450798273086548
"261",1,"Y",2010,1.16034877300262,1.20000004768372,0.375,20,53,1,1,1.20000004768372,0.882156848907471,30.3999996185303,0.00375234521925449,0.117843151092529
"262",1,"Y",2013,1.17772233486176,2.20000004768372,0.384600013494492,23,53,1,1,2.20000004768372,0.871994256973267,28.2999992370605,0.00296919466927648,0.128005743026733
"263",1,"Y",2014,1.15144979953766,2.29999995231628,0.390599995851517,24,53,1,1,2.29999995231628,0.85890132188797,24.7000007629395,0.00292575894854963,0.14109867811203
"264",1,"Y",2012,1.15059554576874,1.5,0.399100005626678,22,53,1,1,1.5,0.840459883213043,25.3999996185303,0.00253164558671415,0.159540116786957
"265",1,"Y",2011,1.18438696861267,1.39999997615814,0.394499987363815,21,53,1,1,1.39999997615814,0.869811415672302,26.8999996185303,0.00465449318289757,0.130188584327698
"266",1,"Y",2011,0.655187368392944,6,0.470400005578995,20,54,1,1,6,0.731867790222168,20.1000003814697,0.00522617949172854,0.268132209777832
"267",1,"Y",2010,0.689158856868744,5.59999990463257,0.456000000238419,19,54,1,1,5.59999990463257,0.768125295639038,19.6000003814697,0.00620042253285646,0.231874704360962
"268",1,"Y",2014,0.648755550384521,6.30000019073486,0.496399998664856,23,54,1,1,6.30000019073486,0.693443119525909,20.3999996185303,0.0095379613339901,0.306556880474091
"269",1,"Y",2012,0.680681109428406,5.59999990463257,0.478500008583069,21,54,1,1,5.59999990463257,0.718308746814728,20.1000003814697,0.0071617946960032,0.281691253185272
"270",1,"Y",2013,0.67149019241333,7.09999990463257,0.483799993991852,22,54,1,1,7.09999990463257,0.724890887737274,20.1000003814697,0.00752471201121807,0.275109112262726
"271",0,"N",2011,0.997851431369781,2.70000004768372,0.406599998474121,0,55,1,NA,NA,0.84240198135376,36,0.0222788024693727,0.15759801864624
"272",0,"N",2013,0.951542794704437,3.59999990463257,0.428400009870529,0,55,1,NA,NA,0.800560832023621,33.4000015258789,0.0195169411599636,0.199439167976379
"273",0,"N",2012,0.990096569061279,3,0.415899991989136,0,55,1,NA,NA,0.838307976722717,32.9000015258789,0.0149785215035081,0.161692023277283
"274",0,"N",2014,0.875182867050171,4.80000019073486,0.441599994897842,0,55,1,NA,NA,0.762087881565094,31.2000007629395,0.0130203971639276,0.237912118434906
"275",0,"N",2010,1.04494595527649,2.5,0.389999985694885,0,55,1,NA,NA,0.851941287517548,29.3999996185303,0.0293677616864443,0.148058712482452
"276",1,"Y",2012,1.28369581699371,1.60000002384186,0.392300009727478,22,56,1,1,1.60000002384186,0.861624181270599,40.9000015258789,0.00203350442461669,0.138375818729401
"277",1,"Y",2011,1.30794525146484,1.60000002384186,0.38620001077652,21,56,1,1,1.60000002384186,0.878273904323578,41.2000007629395,0.00773048307746649,0.121726095676422
"278",1,"Y",2010,1.4106764793396,1.60000002384186,0.377000004053116,20,56,1,1,1.60000002384186,0.870230913162231,39.7999992370605,0.0101993074640632,0.129769086837769
"279",1,"Y",2013,1.27991724014282,2.90000009536743,0.390100002288818,23,56,1,1,2.90000009536743,0.876712203025818,40.5999984741211,0.0106991333886981,0.123287796974182
"280",1,"Y",2014,1.25688111782074,2.79999995231628,0.402399986982346,24,56,1,1,2.79999995231628,0.87502247095108,35.4000015258789,0.0104573974385858,0.12497752904892
"281",1,"Y",2010,0.959396243095398,3.59999990463257,0.365000009536743,7,57,1,0,0,0.880222380161285,22,0,0.119777619838715
"282",1,"Y",2012,1.03668987751007,2.90000009536743,0.375099986791611,9,57,1,0,0,0.86607962846756,22.1000003814697,0,0.13392037153244
"283",1,"Y",2011,1.01038694381714,3.40000009536743,0.36710000038147,8,57,1,0,0,0.914696633815765,23.2000007629395,0.00153139361646026,0.0853033661842346
"284",1,"Y",2014,1.0006490945816,2.59999990463257,0.398900002241135,11,57,1,0,0,0.85930734872818,25.1000003814697,0.00119850190822035,0.14069265127182
"285",1,"Y",2013,1.06503689289093,2.09999990463257,0.37049999833107,10,57,1,0,0,0.856757342815399,23.6000003814697,0.00661278469488025,0.143242657184601
"286",0,"N",2011,0.926543056964874,5,0.417899996042252,0,58,1,NA,NA,0.902735590934753,11.8000001907349,0,0.0972644090652466
"287",0,"N",2014,0.753109633922577,0.899999976158142,0.421499997377396,0,58,1,NA,NA,0.784156918525696,10.5,0,0.215843081474304
"288",0,"N",2013,0.740454316139221,4.59999990463257,0.420300006866455,0,58,1,NA,NA,0.808360397815704,12.6999998092651,0,0.191639602184296
"289",0,"N",2010,0.932322382926941,5.19999980926514,0.395999997854233,0,58,1,NA,NA,0.907141447067261,13.3999996185303,0,0.0928585529327393
"290",0,"N",2012,0.854484617710114,4.30000019073486,0.437900006771088,0,58,1,NA,NA,0.855140388011932,12.1000003814697,0,0.144859611988068
"291",0,"N",2012,1.15276730060577,4.59999990463257,0.441700011491776,0,59,1,NA,NA,0.841338455677032,39.7000007629395,0.00204472849145532,0.158661544322968
"292",0,"N",2010,1.13594007492065,6.30000019073486,0.418000012636185,0,59,1,NA,NA,0.956827104091644,40.7000007629395,0.018184145912528,0.0431728959083557
"293",0,"N",2014,1.16933047771454,2,0.441500008106232,0,59,1,NA,NA,0.821376144886017,37.7999992370605,0.0217829253524542,0.178623855113983
"294",0,"N",2013,1.15685057640076,1.5,0.423099994659424,0,59,1,NA,NA,0.848372399806976,41.7000007629395,0.0333958715200424,0.151627600193024
"295",0,"N",2011,1.15120661258698,4.69999980926514,0.420399993658066,0,59,1,NA,NA,0.902296304702759,39.5999984741211,0.0297604352235794,0.0977036952972412
"296",0,"N",2011,1.12023389339447,2.90000009536743,0.37389999628067,0,60,1,NA,NA,0.883142113685608,28.7999992370605,0.0181183144450188,0.116857886314392
"297",0,"N",2013,1.08456444740295,2.09999990463257,0.382400006055832,0,60,1,NA,NA,0.830696880817413,30.2999992370605,0.0123796425759792,0.169303119182587
"298",0,"N",2010,1.14164650440216,2.40000009536743,0.409000009298325,0,60,1,NA,NA,0.85716849565506,31.6000003814697,0.00366853689774871,0.14283150434494
"299",0,"N",2014,1.06368374824524,2.20000004768372,0.407499998807907,0,60,1,NA,NA,0.795056581497192,32.9000015258789,0.00491908472031355,0.204943418502808
"300",0,"N",2012,1.09524953365326,2.29999995231628,0.387199997901917,0,60,1,NA,NA,0.845900356769562,32.7999992370605,0.00276203965768218,0.154099643230438
"301",0,"N",2012,1.01715528964996,0.899999976158142,0.320899993181229,0,61,1,NA,NA,0.952564895153046,20,0.0214979201555252,0.0474351048469543
"302",0,"N",2010,0.933563888072968,3.20000004768372,0.33500000834465,0,61,1,NA,NA,0.906420707702637,19.8999996185303,0.0219747740775347,0.0935792922973633
"303",0,"N",2013,1.01145887374878,1.10000002384186,0.310699999332428,0,61,1,NA,NA,0.953912138938904,17.2000007629395,0.0231168568134308,0.0460878610610962
"304",0,"N",2014,1.01005256175995,1.29999995231628,0.3192999958992,0,61,1,NA,NA,0.935334265232086,17.8999996185303,0.0177560970187187,0.0646657347679138
"305",0,"N",2011,0.987312734127045,0.899999976158142,0.331900000572205,0,61,1,NA,NA,0.926485002040863,18.2999992370605,0.0185149274766445,0.073514997959137
"306",1,"Y",2014,1.41712844371796,6.19999980926514,0.436300009489059,11,62,1,0,0,0.783476829528809,27.8999996185303,0.0388621166348457,0.216523170471191
"307",1,"Y",2012,1.5810022354126,3.59999990463257,0.408600002527237,9,62,1,0,0,0.816627979278564,27.2999992370605,0.0552213490009308,0.183372020721436
"308",1,"Y",2010,1.60910046100616,1.89999997615814,0.36599999666214,7,62,1,0,0,0.830588698387146,27.6000003814697,0.0601076111197472,0.169411301612854
"309",1,"Y",2011,1.57982242107391,3.09999990463257,0.401699990034103,8,62,1,0,0,0.811657547950745,28.2999992370605,0.0642201825976372,0.188342452049255
"310",1,"Y",2013,1.5025452375412,4.30000019073486,0.429100006818771,10,62,1,0,0,0.787464678287506,28.3999996185303,0.0745654180645943,0.212535321712494
"311",1,"Y",2014,0.659300804138184,10.1000003814697,0.436500012874603,14,63,1,0,0,0.788630783557892,20.7000007629395,0.0406624265015125,0.211369216442108
"312",1,"Y",2011,0.672382175922394,9.89999961853027,0.422399997711182,11,63,1,0,0,0.813909113407135,20.7999992370605,0.0330338254570961,0.186090886592865
"313",1,"Y",2013,0.660344064235687,9.39999961853027,0.422199994325638,13,63,1,0,0,0.804357945919037,19,0.0327957607805729,0.195642054080963
"314",1,"Y",2010,0.705674290657043,8.5,0.40599998831749,10,63,1,0,0,0.84588497877121,19,0.0270807854831219,0.15411502122879
"315",1,"Y",2012,0.661069810390472,10,0.424699991941452,12,63,1,0,0,0.813220202922821,18.8999996185303,0.0244459193199873,0.186779797077179
"316",1,"Y",2010,1.12634980678558,2.09999990463257,0.501999974250793,7,64,1,0,0,0.676730811595917,32.5,0.00828309822827578,0.323269188404083
"317",1,"Y",2011,1.10177445411682,1.60000002384186,0.496800005435944,8,64,1,0,0,0.655231356620789,34.2999992370605,0.0115440776571631,0.344768643379211
"318",1,"Y",2013,1.16765797138214,1.29999995231628,0.507700026035309,10,64,1,0,0,0.659234464168549,33.5999984741211,0.0100289117544889,0.340765535831451
"319",1,"Y",2012,1.11073684692383,0.400000005960464,0.500199973583221,9,64,1,0,0,0.64668732881546,35.5999984741211,0.0042543662711978,0.35331267118454
"320",1,"Y",2014,1.11323261260986,2.5,0.509500026702881,11,64,1,0,0,0.652021706104279,35.7000007629395,0.00425720633938909,0.347978293895721
"321",1,"Y",2011,0.707648098468781,4.09999990463257,0.383300006389618,7,65,1,0,0,0.838977813720703,15.3999996185303,0.113615110516548,0.161022186279297
"322",1,"Y",2010,0.71327131986618,2.09999990463257,0.370000004768372,6,65,1,0,0,0.849217534065247,17.2999992370605,0.112847708165646,0.150782465934753
"323",1,"Y",2012,0.683313488960266,4.69999980926514,0.40599998831749,8,65,1,0,0,0.807515323162079,17.2000007629395,0.126147001981735,0.192484676837921
"324",1,"Y",2014,0.681802451610565,5.40000009536743,0.425799995660782,10,65,1,0,0,0.753724157810211,18.8999996185303,0.092567004263401,0.246275842189789
"325",1,"Y",2013,0.687313377857208,5.09999990463257,0.430400013923645,9,65,1,0,0,0.772168695926666,18,0.0823798626661301,0.227831304073334
"326",1,"Y",2014,1.0553035736084,1.39999997615814,0.385399997234344,10,66,1,0,0,0.848139643669128,27.6000003814697,0.00556434132158756,0.151860356330872
"327",1,"Y",2013,1.04078853130341,1.79999995231628,0.378199994564056,9,66,1,0,0,0.847434401512146,28.7000007629395,0.00552421947941184,0.152565598487854
"328",1,"Y",2012,1.02948367595673,1.39999997615814,0.368400007486343,8,66,1,0,0,0.856965482234955,29,0.00380162429064512,0.143034517765045
"329",1,"Y",2011,0.994634389877319,1.79999995231628,0.367700010538101,7,66,1,0,0,0.860163450241089,28.1000003814697,0.0070731844753027,0.139836549758911
"330",1,"Y",2010,1.00692641735077,1.70000004768372,0.368000000715256,6,66,1,0,0,0.863726496696472,28.1000003814697,0.0116840805858374,0.136273503303528
"331",1,"Y",2012,1.17571294307709,2.5,0.413199990987778,11,67,1,0,0,0.849866807460785,33.7999992370605,0.0087111908942461,0.150133192539215
"332",1,"Y",2014,1.16708993911743,3.20000004768372,0.424499988555908,13,67,1,0,0,0.870924711227417,34.5,0.00836293678730726,0.129075288772583
"333",1,"Y",2013,1.20556581020355,2.79999995231628,0.418099999427795,12,67,1,0,0,0.852119028568268,36.4000015258789,0.00914544891566038,0.147880971431732
"334",1,"Y",2010,1.17999637126923,0.699999988079071,0.391999989748001,9,67,1,0,0,0.84716659784317,37.5,0.00905075669288635,0.15283340215683
"335",1,"Y",2011,1.19114291667938,2.40000009536743,0.411199986934662,10,67,1,0,0,0.827908992767334,36.7000007629395,0.007281553465873,0.172091007232666
"336",0,"N",2011,1.0895938873291,1.70000004768372,0.352100014686584,0,68,1,NA,NA,0.947100460529327,28.2000007629395,0.00271094543859363,0.0528995394706726
"337",0,"N",2014,1.07592022418976,1.5,0.380899995565414,0,68,1,NA,NA,0.952865183353424,30.7999992370605,0.00287696742452681,0.0471348166465759
"338",0,"N",2013,0.977015018463135,1.20000004768372,0.371399998664856,0,68,1,NA,NA,0.879818141460419,34,0.00152258505113423,0.120181858539581
"339",0,"N",2010,1.10740840435028,0.800000011920929,0.360000014305115,0,68,1,NA,NA,0.952785551548004,31.7999992370605,0.00151821866165847,0.0472144484519958
"340",0,"N",2012,1.08478581905365,1.29999995231628,0.354499995708466,0,68,1,NA,NA,0.922670722007751,32.5,0.00303336698561907,0.0773292779922485
"341",1,"Y",2010,1.36952471733093,1.5,0.441000014543533,NA,69,0,NA,NA,0.708623826503754,40,0,0.291376173496246
"342",1,"Y",2011,1.401651263237,0.5,0.434300005435944,NA,69,0,NA,NA,0.742396831512451,40.9000015258789,0.000204206662601791,0.257603168487549
"343",1,"Y",2012,1.40197777748108,0.800000011920929,0.421999990940094,NA,69,0,NA,NA,0.774194121360779,39.7999992370605,0.000200240290723741,0.225805878639221
"344",1,"Y",2013,1.41597676277161,1,0.434500008821487,NA,69,0,NA,NA,0.766212344169617,39,0.00229192594997585,0.233787655830383
"345",1,"Y",2014,1.38162553310394,1.10000002384186,0.425500005483627,NA,69,0,NA,NA,0.784143149852753,37.7000007629395,0.00730581907555461,0.215856850147247
"346",0,"N",2011,0.851019203662872,2.79999995231628,0.400200009346008,0,70,1,NA,NA,0.872126579284668,23.2000007629395,0.00434479443356395,0.127873420715332
"347",0,"N",2013,0.786470413208008,4.40000009536743,0.410299986600876,0,70,1,NA,NA,0.821221172809601,24.2000007629395,0.00636773696169257,0.178778827190399
"348",0,"N",2012,0.769886195659637,4.30000019073486,0.412900000810623,0,70,1,NA,NA,0.818479716777802,22.5,0.00691932672634721,0.181520283222198
"349",0,"N",2014,0.797972857952118,4.5,0.414299994707108,0,70,1,NA,NA,0.798512518405914,23.2000007629395,0.00742355827242136,0.201487481594086
"350",0,"N",2010,0.854050815105438,4.40000009536743,0.404000014066696,0,70,1,NA,NA,0.876594305038452,22.8999996185303,0.00935059599578381,0.123405694961548
"351",0,"N",2014,0.83414351940155,3.29999995231628,0.435099989175797,0,71,1,NA,NA,0.846968233585358,24.2999992370605,0.0183301344513893,0.153031766414642
"352",0,"N",2012,0.80502861738205,3.09999990463257,0.442400008440018,0,71,1,NA,NA,0.790428161621094,24.5,0.0238668080419302,0.209571838378906
"353",0,"N",2011,0.799124240875244,3.40000009536743,0.44760000705719,0,71,1,NA,NA,0.760138034820557,22.8999996185303,0.0108296265825629,0.239861965179443
"354",0,"N",2013,0.825591266155243,3,0.420800000429153,0,71,1,NA,NA,0.846623659133911,24.3999996185303,0.00843104906380177,0.153376340866089
